system:index,blue,cfmask,green,latitude,longitude,nbr,ndvi,nir,red,swir1,swir2,.geo,Y_Lat,X_Long,OBJECTID
1_2_LE71260522015071_0_3,1235,4,1290,11.64526631,104.9078894,0.4307294,0.4384899,3315,1294,2361,1319,NA,11.64526631,104.9078894,5
2_LC81260522015079_0_0,2578,4,3030,11.59833286,104.9175363,-0.020458944,0.0349058,3543,3304,4100,3691,NA,11.59833286,104.9175363,1
2_LC81260522015079_0_1,2006,4,2165,11.54489019,104.9390123,0.1938528,0.004993191,2214,2192,2053,1495,NA,11.54489019,104.9390123,2
2_LC81260522015079_0_2,2755,4,3179,11.64526631,104.9078894,0.05836898,0.05618287,3835,3427,4090,3412,NA,11.64526631,104.9078894,5
2_LC81260522015079_0_3,1208,4,1714,11.51802754,104.9263632,-0.022452503,0.16031161,2830,2048,3337,2960,NA,11.51802754,104.9263632,3
2_LC81260522015079_0_4,656,4,1058,11.5031066,104.9310436,0.24309607,0.21474725,1598,1033,1285,973,NA,11.5031066,104.9310436,4
1_2_LE71260522015087_0_0,1740,4,1806,11.64526631,104.9078894,0.2545214,0.22957198,2844,1782,2295,1690,NA,11.64526631,104.9078894,5
1_2_LE71260522015087_0_1,2405,4,2390,11.51802754,104.9263632,0.19184774,0.16978014,3538,2511,2999,2399,NA,11.51802754,104.9263632,3
1_2_LE71260522015087_0_2,2019,4,1933,11.5031066,104.9310436,0.3164098,0.19506173,2904,1956,1893,1508,NA,11.5031066,104.9310436,4
1_2_LE71260522015087_0_3,3679,4,3552,11.54489019,104.9390123,0.18038192,0.08635732,4296,3613,3738,2983,NA,11.54489019,104.9390123,2
2_LC81260522015095_0_0,835,4,1241,11.59833286,104.9175363,-0.028702058,0.118455686,1912,1507,2442,2025,NA,11.59833286,104.9175363,1
2_LC81260522015095_0_1,5057,4,5775,11.54489019,104.9390123,0.17328727,-0.000980392,6114,6126,5403,4308,NA,11.54489019,104.9390123,2
2_LC81260522015095_0_2,1111,0,1607,11.51802754,104.9263632,-0.067281105,0.11749116,2530,1998,3173,2895,NA,11.51802754,104.9263632,3
2_LC81260522015095_0_3,318,0,564,11.5031066,104.9310436,0.56728625,0.36705577,1054,488,532,291,NA,11.5031066,104.9310436,4
2_LC81260522015095_0_4,1678,4,1732,11.64526631,104.9078894,0.35051182,0.070209794,1913,1662,1360,920,NA,11.64526631,104.9078894,5
2_LC81260522015111_0_0,469,0,737,11.64526631,104.9078894,0.11494607,0.3782857,1809,816,1922,1436,NA,11.64526631,104.9078894,5
2_LC81260522015111_0_1,1033,0,1508,11.51802754,104.9263632,-0.056697108,0.14134438,2479,1865,2883,2777,NA,11.51802754,104.9263632,3
2_LC81260522015111_0_2,251,0,473,11.5031066,104.9310436,0.5740433,0.40460283,946,401,366,256,NA,11.5031066,104.9310436,4
2_LC81260522015111_0_3,1137,0,1389,11.59833286,104.9175363,-0.058631256,0.1659919,2304,1648,2872,2591,NA,11.59833286,104.9175363,1
2_LC81260522015111_0_4,991,0,1378,11.54489019,104.9390123,-0.002192021,0.12729074,2276,1762,2520,2286,NA,11.54489019,104.9390123,2
2_LC81260522015127_0_0,1013,0,1493,11.51802754,104.9263632,-0.010061156,0.15382847,2509,1840,2823,2560,NA,11.51802754,104.9263632,3
2_LC81260522015127_0_1,198,0,381,11.5031066,104.9310436,0.70761013,0.6159191,1279,304,453,219,NA,11.5031066,104.9310436,4
2_LC81260522015127_0_2,993,0,1438,11.59833286,104.9175363,-0.06669395,0.1430719,2281,1710,2909,2607,NA,11.59833286,104.9175363,1
2_LC81260522015127_0_3,989,0,1432,11.54489019,104.9390123,0.04148082,0.12801932,2335,1805,2555,2149,NA,11.54489019,104.9390123,2
2_LC81260522015127_0_4,433,0,700,11.64526631,104.9078894,0.25,0.4741036,2035,726,1870,1221,NA,11.64526631,104.9078894,5
1_2_LE71260522015135_0_0,1537,0,1843,11.59833286,104.9175363,-0.045029137,0.095623985,2704,2232,3335,2959,NA,11.59833286,104.9175363,1
1_2_LE71260522015135_0_1,1198,0,1586,11.54489019,104.9390123,0.070386104,0.17477697,2897,2035,3006,2516,NA,11.54489019,104.9390123,2
1_2_LE71260522015135_0_2,484,0,603,11.5031066,104.9310436,0.66774046,0.5467349,1812,531,695,361,NA,11.5031066,104.9310436,4
2_LC81260522015143_0_0,2573,4,2827,11.64526631,104.9078894,0.16263345,0.06642729,3267,2860,2539,2353,NA,11.64526631,104.9078894,5
2_LC81260522015143_0_1,3974,4,4283,11.51802754,104.9263632,0.05564246,0.034377053,4724,4410,4352,4226,NA,11.51802754,104.9263632,3
2_LC81260522015143_0_2,4779,4,5223,11.5031066,104.9310436,0.04406586,0.012459622,5485,5350,5184,5022,NA,11.5031066,104.9310436,4
2_LC81260522015143_0_3,2497,4,2730,11.59833286,104.9175363,0.15360616,0.053107724,3143,2826,2539,2306,NA,11.59833286,104.9175363,1
2_LC81260522015143_0_4,3067,4,3125,11.54489019,104.9390123,0.088921286,0.0676004,3735,3262,3276,3125,NA,11.54489019,104.9390123,2
1_2_LE71260522015151_0_0,1187,0,1656,11.51802754,104.9263632,-0.009647372,0.15836576,2977,2163,3325,3035,NA,11.51802754,104.9263632,3
1_2_LE71260522015151_0_1,449,0,595,11.5031066,104.9310436,0.71954966,0.51693004,1680,535,491,274,NA,11.5031066,104.9310436,4
1_2_LE71260522015151_0_2,1543,0,1726,11.59833286,104.9175363,-0.02079942,0.13811226,2707,2050,3278,2822,NA,11.59833286,104.9175363,1
1_2_LE71260522015151_0_3,1083,0,1495,11.54489019,104.9390123,0.057082452,0.16082735,2750,1988,2910,2453,NA,11.54489019,104.9390123,2
1_2_LE71260522015151_0_4,476,0,663,11.64526631,104.9078894,0.39445415,0.6240908,2791,646,2164,1212,NA,11.64526631,104.9078894,5
2_LC81260522015159_0_0,292,0,560,11.64526631,104.9078894,0.36196682,0.6328125,2299,517,1789,1077,NA,11.64526631,104.9078894,5
2_LC81260522015159_0_1,926,0,1490,11.51802754,104.9263632,-0.09453739,0.063195266,2246,1979,2882,2715,NA,11.51802754,104.9263632,3
2_LC81260522015159_0_2,227,0,391,11.5031066,104.9310436,0.5128999,0.4164251,733,302,405,236,NA,11.5031066,104.9310436,4
2_LC81260522015159_0_3,1308,0,1583,11.59833286,104.9175363,-0.04112259,0.11261872,2460,1962,2957,2671,NA,11.59833286,104.9175363,1
2_LC81260522015159_0_4,1013,0,1474,11.54489019,104.9390123,0.035324343,0.12622264,2418,1876,2578,2253,NA,11.54489019,104.9390123,2
1_2_LE71260522015183_0_0,445,0,626,11.64526631,104.9078894,0.52462524,0.7015401,3204,562,2077,999,NA,11.64526631,104.9078894,5
1_2_LE71260522015183_0_1,1190,0,1606,11.51802754,104.9263632,0.043225694,0.16928379,3053,2169,3316,2800,NA,11.51802754,104.9263632,3
1_2_LE71260522015183_0_2,707,0,846,11.5031066,104.9310436,0.4181818,0.17836258,1209,843,658,496,NA,11.5031066,104.9310436,4
1_2_LE71260522015183_0_3,1730,0,1948,11.59833286,104.9175363,-0.006873428,0.13118197,2962,2275,3574,3003,NA,11.59833286,104.9175363,1
1_2_LE71260522015183_0_4,1206,0,1569,11.54489019,104.9390123,0.116241716,0.15785089,2780,2022,2776,2201,NA,11.54489019,104.9390123,2
2_LC81260522015191_0_0,1146,4,1771,11.51802754,104.9263632,0.09084013,0.18329562,2876,1985,2716,2397,NA,11.51802754,104.9263632,3
2_LC81260522015191_0_1,495,4,946,11.5031066,104.9310436,0.13236627,0.16838166,1249,889,1223,957,NA,11.5031066,104.9310436,4
2_LC81260522015191_0_2,354,0,662,11.64526631,104.9078894,0.4696452,0.65297073,2796,587,1872,1009,NA,11.64526631,104.9078894,5
2_LC81260522015191_0_3,1469,4,1830,11.59833286,104.9175363,0.06290575,0.10598649,2374,1919,2468,2093,NA,11.59833286,104.9175363,1
2_LC81260522015191_0_4,671,4,987,11.54489019,104.9390123,0.12167435,0.139049,1581,1195,1497,1238,NA,11.54489019,104.9390123,2
2_LC81260522015207_0_0,1869,4,2164,11.51802754,104.9263632,0.26813737,0.09915238,2788,2285,1823,1609,NA,11.51802754,104.9263632,3
2_LC81260522015207_0_1,1585,4,1773,11.5031066,104.9310436,0.30548468,0.07510504,2047,1761,1206,1089,NA,11.5031066,104.9310436,4
2_LC81260522015207_0_2,1786,4,2087,11.59833286,104.9175363,0.23900293,0.06378514,2535,2231,1764,1557,NA,11.59833286,104.9175363,1
2_LC81260522015207_0_3,2011,4,2273,11.54489019,104.9390123,0.2939804,0.06735951,2773,2423,1698,1513,NA,11.54489019,104.9390123,2
2_LC81260522015207_0_4,1454,4,1650,11.64526631,104.9078894,0.41024938,0.22757633,2573,1619,1387,1076,NA,11.64526631,104.9078894,5
1_2_LE71260522015215_0_0,435,0,630,11.64526631,104.9078894,0.50584054,0.68370247,2965,557,1975,973,NA,11.64526631,104.9078894,5
1_2_LE71260522015215_0_1,1682,0,1810,11.59833286,104.9175363,-0.008585165,0.16646464,2887,2063,3427,2937,NA,11.59833286,104.9175363,1
1_2_LE71260522015215_0_2,1160,0,1485,11.54489019,104.9390123,0.11423909,0.16659547,2731,1951,2668,2171,NA,11.54489019,104.9390123,2
1_2_LE71260522015215_0_3,1196,0,1612,11.51802754,104.9263632,0.042802963,0.15850723,2887,2097,3137,2650,NA,11.51802754,104.9263632,3
1_2_LE71260522015215_0_4,879,0,1287,11.5031066,104.9310436,0.55818075,-0.056846622,1319,1478,494,374,NA,11.5031066,104.9310436,4
2_LC81260522015223_0_0,900,4,1449,11.59833286,104.9175363,0.1246138,0.11742134,2184,1725,2095,1700,NA,11.59833286,104.9175363,1
2_LC81260522015223_0_1,4413,4,5071,11.54489019,104.9390123,0.15613464,0.005192108,5324,5269,5002,3886,NA,11.54489019,104.9390123,2
2_LC81260522015223_0_2,3061,4,3383,11.64526631,104.9078894,0.20106901,0.050027486,3820,3456,3141,2541,NA,11.64526631,104.9078894,5
2_LC81260522015223_0_3,1335,0,1986,11.51802754,104.9263632,0.1448199,0.1467361,3083,2294,2942,2303,NA,11.51802754,104.9263632,3
2_LC81260522015223_0_4,851,0,1306,11.5031066,104.9310436,0.30184332,-0.13806255,1130,1492,801,606,NA,11.5031066,104.9310436,4
1_2_LE71260522015231_0_0,396,0,598,11.64526631,104.9078894,0.6284153,0.79976773,3874,431,2011,884,NA,11.64526631,104.9078894,5
1_2_LE71260522015231_0_1,1637,0,1983,11.59833286,104.9175363,0.005119736,0.108359136,3043,2448,3588,3012,NA,11.59833286,104.9175363,1
1_2_LE71260522015231_0_2,1097,0,1399,11.54489019,104.9390123,0.09306261,0.17454545,2584,1816,2664,2144,NA,11.54489019,104.9390123,2
1_2_LE71260522015231_0_3,771,0,1085,11.51802754,104.9263632,0.122128725,0.29196125,2467,1352,2398,1930,NA,11.51802754,104.9263632,3
1_2_LE71260522015231_0_4,490,1,681,11.5031066,104.9310436,0.5004608,0.083167,814,689,437,271,NA,11.5031066,104.9310436,4
2_LC81260522015239_0_0,1215,4,1688,11.51802754,104.9263632,0.22128378,0.19801159,2892,1936,2353,1844,NA,11.51802754,104.9263632,3
2_LC81260522015239_0_1,1950,4,2205,11.5031066,104.9310436,0.22328447,0.12263599,2879,2250,2343,1828,NA,11.5031066,104.9310436,4
2_LC81260522015239_0_2,760,4,1138,11.64526631,104.9078894,0.32657307,0.3451094,2551,1242,1781,1295,NA,11.64526631,104.9078894,5
2_LC81260522015239_0_3,950,4,1455,11.59833286,104.9175363,0.15656197,0.14984265,2375,1756,2217,1732,NA,11.59833286,104.9175363,1
2_LC81260522015239_0_4,917,4,1481,11.54489019,104.9390123,0.19739583,0.14236026,2299,1726,1974,1541,NA,11.54489019,104.9390123,2
2_LC81260522015255_0_0,4672,4,5010,11.51802754,104.9263632,0.14205769,0.002740244,5306,5277,4983,3986,NA,11.51802754,104.9263632,3
2_LC81260522015255_0_1,676,1,1033,11.5031066,104.9310436,0.09968847,-0.20316027,706,1066,711,578,NA,11.5031066,104.9310436,4
2_LC81260522015255_0_2,576,4,1052,11.64526631,104.9078894,0.38428774,0.49044585,2925,1000,1881,1301,NA,11.64526631,104.9078894,5
2_LC81260522015255_0_3,1599,4,1999,11.59833286,104.9175363,0.06574803,0.095951416,2707,2233,2854,2373,NA,11.59833286,104.9175363,1
2_LC81260522015255_0_4,1021,0,1587,11.54489019,104.9390123,0.08829216,0.10683854,2533,2044,2605,2122,NA,11.54489019,104.9390123,2
1_2_LE71260522015263_0_0,1796,0,2084,11.59833286,104.9175363,0.01984442,0.122684374,3212,2510,3719,3087,NA,11.59833286,104.9175363,1
1_2_LE71260522015263_0_1,1308,0,1623,11.54489019,104.9390123,0.10860421,0.15475005,2899,2122,2899,2331,NA,11.54489019,104.9390123,2
1_2_LE71260522015263_0_2,1156,0,1584,11.51802754,104.9263632,0.092347376,0.24671246,3176,1919,3300,2639,NA,11.51802754,104.9263632,3
1_2_LE71260522015263_0_3,945,0,1194,11.5031066,104.9310436,0.20612061,0.035548687,1340,1248,1047,882,NA,11.5031066,104.9310436,4
1_2_LE71260522015263_0_4,491,0,707,11.64526631,104.9078894,0.6513378,0.7673378,3950,520,2029,834,NA,11.64526631,104.9078894,5
2_LC81260522015271_0_0,987,0,1490,11.51802754,104.9263632,0.010620221,0.13501908,2379,1813,2685,2329,NA,11.51802754,104.9263632,3
2_LC81260522015271_0_1,526,1,736,11.5031066,104.9310436,0.19629057,-0.268431,387,671,296,260,NA,11.5031066,104.9310436,4
2_LC81260522015271_0_2,1354,0,2235,11.59833286,104.9175363,0.011615628,0.022957822,2874,2745,3377,2808,NA,11.59833286,104.9175363,1
2_LC81260522015271_0_3,995,0,1471,11.54489019,104.9390123,0.10880111,0.10675582,2400,1937,2393,1929,NA,11.54489019,104.9390123,2
2_LC81260522015271_0_4,300,4,768,11.64526631,104.9078894,0.5602016,0.7726405,4179,536,2163,1178,NA,11.64526631,104.9078894,5
1_2_LE71260522015279_0_0,2037,4,1841,11.5031066,104.9310436,0.40734738,0.20825604,2605,1707,1476,1097,NA,11.5031066,104.9310436,4
1_2_LE71260522015279_0_1,2830,4,2569,11.59833286,104.9175363,0.14336918,0.14374185,3509,2627,3058,2629,NA,11.59833286,104.9175363,1
1_2_LE71260522015279_0_2,2454,4,2307,11.54489019,104.9390123,0.19476971,0.13517523,3061,2332,2525,2063,NA,11.54489019,104.9390123,2
2_LC81260522015287_0_0,6875,4,7423,11.51802754,104.9263632,0.26339957,-0.038182307,7154,7722,4952,4171,NA,11.51802754,104.9263632,3
2_LC81260522015287_0_1,244,2,292,11.5031066,104.9310436,0.49333334,-0.104,168,207,78,57,NA,11.5031066,104.9310436,4
2_LC81260522015287_0_2,77,0,186,11.64526631,104.9078894,0.7441696,0.8768061,1234,81,520,181,NA,11.64526631,104.9078894,5
2_LC81260522015287_0_3,3070,4,3549,11.59833286,104.9175363,0.01602262,0.007476636,3773,3717,3921,3654,NA,11.59833286,104.9175363,1
2_LC81260522015287_0_4,1038,0,1560,11.54489019,104.9390123,0.09273603,0.12161581,2610,2044,2654,2167,NA,11.54489019,104.9390123,2
1_2_LE71260522015295_0_0,658,0,798,11.64526631,104.9078894,0.6951043,0.7352506,4103,626,2023,738,NA,11.64526631,104.9078894,5
1_2_LE71260522015295_0_1,3511,4,3167,11.51802754,104.9263632,0.63259405,0.04296935,3386,3107,1565,762,NA,11.51802754,104.9263632,3
1_2_LE71260522015295_0_2,3211,4,3225,11.5031066,104.9310436,0.28136882,0.05884033,3707,3295,2731,2079,NA,11.5031066,104.9310436,4
1_2_LE71260522015295_0_3,1466,2,1571,11.59833286,104.9175363,0.14753233,0.10271367,2174,1769,2022,1615,NA,11.59833286,104.9175363,1
1_2_LE71260522015295_0_4,20000,4,20000,11.54489019,104.9390123,0.21024187,-0.49086842,6830,20000,5473,4457,NA,11.54489019,104.9390123,2
2_LC81260522015303_0_0,183,0,512,11.64526631,104.9078894,0.6550106,0.8484928,3526,289,1654,735,NA,11.64526631,104.9078894,5
2_LC81260522015303_0_1,1299,0,1791,11.59833286,104.9175363,-0.047076132,0.07465782,2591,2231,3244,2847,NA,11.59833286,104.9175363,1
2_LC81260522015303_0_2,975,0,1444,11.54489019,104.9390123,0.054797586,0.11992401,2358,1853,2477,2113,NA,11.54489019,104.9390123,2
2_LC81260522015303_0_3,830,0,1308,11.51802754,104.9263632,-0.01493174,0.16469105,2309,1656,2616,2379,NA,11.51802754,104.9263632,3
2_LC81260522015303_0_4,478,1,781,11.5031066,104.9310436,0.056694813,-0.28431374,438,786,425,391,NA,11.5031066,104.9310436,4
2_LC81260522015319_0_0,213,2,547,11.64526631,104.9078894,0.6510816,0.8186011,3549,354,1726,750,NA,11.64526631,104.9078894,5
2_LC81260522015319_0_1,3165,4,3502,11.51802754,104.9263632,0.15322821,0.045730475,3876,3537,3434,2846,NA,11.51802754,104.9263632,3
2_LC81260522015319_0_2,281,4,536,11.5031066,104.9310436,0.13051642,0.115848005,602,477,527,463,NA,11.5031066,104.9310436,4
2_LC81260522015319_0_3,1336,2,1841,11.59833286,104.9175363,0.007916517,0.11040635,2801,2244,3354,2757,NA,11.59833286,104.9175363,1
2_LC81260522015319_0_4,1168,4,2024,11.54489019,104.9390123,0.11673699,0.08554687,2779,2341,2555,2198,NA,11.54489019,104.9390123,2
1_2_LE71260522015327_0_0,392,0,620,11.64526631,104.9078894,0.58661604,0.70083946,3343,588,1847,871,NA,11.64526631,104.9078894,5
1_2_LE71260522015327_0_1,543,0,789,11.51802754,104.9263632,0.5402518,0.68454,4037,756,2108,1205,NA,11.51802754,104.9263632,3
1_2_LE71260522015327_0_2,1178,0,1714,11.5031066,104.9310436,-0.061017502,0.119126536,2870,2259,3528,3243,NA,11.5031066,104.9310436,4
1_2_LE71260522015327_0_3,1313,0,1635,11.59833286,104.9175363,-0.06304459,0.14920369,2742,2030,3454,3111,NA,11.59833286,104.9175363,1
1_2_LE71260522015327_0_4,1064,0,1420,11.54489019,104.9390123,0.056540787,0.13644524,2532,1924,2756,2261,NA,11.54489019,104.9390123,2
2_LC81260522015335_0_0,2744,4,3092,11.64526631,104.9078894,0.12765273,0.052678972,3507,3156,3161,2713,NA,11.64526631,104.9078894,5
2_LC81260522015335_0_1,1282,0,1502,11.59833286,104.9175363,-0.043461002,0.14245082,2410,1809,3028,2629,NA,11.59833286,104.9175363,1
2_LC81260522015335_0_2,912,0,1325,11.54489019,104.9390123,0.080846965,0.12779312,2246,1737,2267,1910,NA,11.54489019,104.9390123,2
2_LC81260522015335_0_3,778,0,1196,11.51802754,104.9263632,0.087594934,0.20134228,2148,1428,2357,1802,NA,11.51802754,104.9263632,3
2_LC81260522015335_0_4,2074,4,2168,11.5031066,104.9310436,0.103289336,0.06426839,2633,2315,2422,2140,NA,11.5031066,104.9310436,4
1_2_LE71260522015343_0_0,1501,0,1696,11.59833286,104.9175363,0.03575461,0.14333194,2752,2062,3116,2562,NA,11.59833286,104.9175363,1
1_2_LE71260522015343_0_1,498,0,804,11.64526631,104.9078894,0.59323466,0.69615126,3768,675,1951,962,NA,11.64526631,104.9078894,5
1_2_LE71260522015343_0_2,812,0,952,11.51802754,104.9263632,0.16727152,0.2519462,1769,1057,1573,1262,NA,11.51802754,104.9263632,3
1_2_LE71260522015343_0_3,2277,4,2535,11.5031066,104.9310436,0.10320781,0.17831074,3955,2758,3750,3215,NA,11.5031066,104.9310436,4
2_LC81260522015351_0_0,773,0,1110,11.51802754,104.9263632,0.08831095,0.17858249,1904,1327,1884,1595,NA,11.51802754,104.9263632,3
2_LC81260522015351_0_1,538,1,841,11.5031066,104.9310436,0.10438729,-0.11192214,730,914,673,592,NA,11.5031066,104.9310436,4
2_LC81260522015351_0_2,677,2,935,11.64526631,104.9078894,0.47911885,0.5710456,3223,880,1793,1135,NA,11.64526631,104.9078894,5
2_LC81260522015351_0_3,1228,0,1593,11.59833286,104.9175363,-0.015682656,0.07128514,2134,1850,2537,2202,NA,11.59833286,104.9175363,1
2_LC81260522015351_0_4,777,0,1138,11.54489019,104.9390123,0.107317075,0.11995066,1816,1427,1815,1464,NA,11.54489019,104.9390123,2
1_2_LE71260522015359_0_0,1381,2,1173,11.59833286,104.9175363,0.2765576,0.08619375,1424,1198,1134,807,NA,11.59833286,104.9175363,1
1_2_LE71260522015359_0_1,20000,4,20000,11.54489019,104.9390123,0.24949038,-0.47879773,7049,20000,5533,4234,NA,11.54489019,104.9390123,2
1_2_LE71260522015359_0_2,2366,4,2253,11.64526631,104.9078894,0.28796446,0.17027523,3189,2261,2394,1763,NA,11.64526631,104.9078894,5
1_2_LE71260522015359_0_3,4121,4,3910,11.51802754,104.9263632,0.21384229,0.07109557,4595,3985,3716,2976,NA,11.51802754,104.9263632,3
1_2_LE71260522015359_0_4,20000,4,4427,11.5031066,104.9310436,0.3835676,-0.61459595,4774,20000,2918,2127,NA,11.5031066,104.9310436,4
2_LC81260522016002_0_0,832,0,1405,11.51802754,104.9263632,-0.037959184,0.13535646,2357,1795,2748,2543,NA,11.51802754,104.9263632,3
2_LC81260522016002_0_1,508,1,982,11.5031066,104.9310436,-0.06198347,-0.23050848,681,1089,809,771,NA,11.5031066,104.9310436,4
2_LC81260522016002_0_2,283,0,665,11.64526631,104.9078894,0.5624696,0.7054922,3214,555,1758,900,NA,11.64526631,104.9078894,5
2_LC81260522016002_0_3,917,0,1313,11.59833286,104.9175363,-0.08556723,0.11916011,2132,1678,2721,2531,NA,11.59833286,104.9175363,1
2_LC81260522016002_0_4,785,0,1200,11.54489019,104.9390123,0.022277847,0.095787495,2042,1685,2200,1953,NA,11.54489019,104.9390123,2
1_2_LE71260522016010_0_0,1509,0,1756,11.59833286,104.9175363,0.050700743,0.15313278,2549,1872,2822,2303,NA,11.59833286,104.9175363,1
1_2_LE71260522016010_0_1,1017,0,1109,11.54489019,104.9390123,0.20952381,0.1358789,1651,1256,1442,1079,NA,11.54489019,104.9390123,2
1_2_LE71260522016010_0_2,890,2,1035,11.64526631,104.9078894,0.50315887,0.5471435,3331,975,2123,1101,NA,11.64526631,104.9078894,5
1_2_LE71260522016010_0_3,1169,0,1414,11.51802754,104.9263632,0.07706524,0.23710465,2914,1797,3108,2497,NA,11.51802754,104.9263632,3
1_2_LE71260522016010_0_4,1104,0,1370,11.5031066,104.9310436,-0.0970187,0.065593325,1787,1567,2341,2171,NA,11.5031066,104.9310436,4
2_LC81260522016018_0_0,702,4,1018,11.64526631,104.9078894,0.51837116,0.586696,3244,845,1895,1029,NA,11.64526631,104.9078894,5
2_LC81260522016018_0_1,898,0,1500,11.51802754,104.9263632,0.02596411,0.16775315,2687,1915,2988,2551,NA,11.51802754,104.9263632,3
2_LC81260522016018_0_2,163,1,339,11.5031066,104.9310436,0.08504399,0.017881706,370,357,328,312,NA,11.5031066,104.9310436,4
2_LC81260522016018_0_3,1291,0,1449,11.59833286,104.9175363,-0.014196762,0.12667236,1979,1534,2335,2036,NA,11.59833286,104.9175363,1
2_LC81260522016018_0_4,506,0,781,11.54489019,104.9390123,0.042183623,0.11850865,1260,993,1345,1158,NA,11.54489019,104.9390123,2
1_2_LE71260522016026_0_0,1148,0,1497,11.51802754,104.9263632,0.047977086,0.20057423,2927,1949,3191,2659,NA,11.51802754,104.9263632,3
1_2_LE71260522016026_0_1,957,0,1216,11.5031066,104.9310436,-0.027665317,0.003481894,1441,1431,1670,1523,NA,11.5031066,104.9310436,4
1_2_LE71260522016026_0_2,1086,0,1325,11.54489019,104.9390123,0.0475989,0.14922255,2476,1833,2682,2251,NA,11.54489019,104.9390123,2
1_2_LE71260522016026_0_3,659,0,880,11.64526631,104.9078894,0.3904505,0.6070316,3611,883,2312,1583,NA,11.64526631,104.9078894,5
2_LC81260522016034_0_0,264,0,709,11.64526631,104.9078894,0.52622247,0.68550646,3012,562,1754,935,NA,11.64526631,104.9078894,5
2_LC81260522016034_0_1,855,0,1394,11.51802754,104.9263632,0.03243471,0.16547789,2451,1755,2666,2297,NA,11.51802754,104.9263632,3
2_LC81260522016034_0_2,785,0,1156,11.5031066,104.9310436,0.038668625,-0.08887935,1061,1268,1041,982,NA,11.5031066,104.9310436,4
2_LC81260522016034_0_3,831,0,1092,11.59833286,104.9175363,-0.04774127,0.15756631,1855,1350,2283,2041,NA,11.59833286,104.9175363,1
2_LC81260522016034_0_4,944,0,1305,11.54489019,104.9390123,0.044808157,0.08166666,1947,1653,2049,1780,NA,11.54489019,104.9390123,2
1_2_LE71260522016042_0_0,960,0,1144,11.5031066,104.9310436,0.030042918,0.050955415,1320,1192,1331,1243,NA,11.5031066,104.9310436,4
1_2_LE71260522016042_0_1,1408,0,1540,11.59833286,104.9175363,-0.04085603,0.13673046,2465,1872,2981,2675,NA,11.59833286,104.9175363,1
1_2_LE71260522016042_0_2,1137,0,1349,11.54489019,104.9390123,0.022881355,0.15779376,2414,1756,2680,2306,NA,11.54489019,104.9390123,2
1_2_LE71260522016058_0_0,1160,4,1329,11.64526631,104.9078894,0.33347815,0.37932584,3069,1381,2100,1534,NA,11.64526631,104.9078894,5
1_2_LE71260522016058_0_1,1794,4,2058,11.51802754,104.9263632,0.16019575,0.17884967,3556,2477,3063,2574,NA,11.51802754,104.9263632,3
1_2_LE71260522016058_0_2,1774,4,1942,11.5031066,104.9310436,0.17963043,0.1380597,2745,2079,2181,1909,NA,11.5031066,104.9310436,4
1_2_LE71260522016058_0_3,2819,4,2831,11.59833286,104.9175363,0.23379052,0.13312338,3958,3028,2906,2458,NA,11.59833286,104.9175363,1
1_2_LE71260522016058_0_4,1792,4,1959,11.54489019,104.9390123,0.17028098,0.15589495,3103,2266,2641,2200,NA,11.54489019,104.9390123,2
2_LC81260522016066_0_0,352,0,747,11.64526631,104.9078894,0.52680594,0.62714595,3033,695,1802,940,NA,11.64526631,104.9078894,5
2_LC81260522016066_0_1,762,0,1152,11.59833286,104.9175363,-0.10039785,0.15158778,1922,1416,2500,2351,NA,11.59833286,104.9175363,1
2_LC81260522016066_0_2,741,0,1147,11.54489019,104.9390123,-0.021024259,0.09595655,1816,1498,2074,1894,NA,11.54489019,104.9390123,2
2_LC81260522016066_0_3,853,0,1421,11.51802754,104.9263632,-0.017198067,0.16651376,2543,1817,2918,2632,NA,11.51802754,104.9263632,3
2_LC81260522016066_0_4,503,0,957,11.5031066,104.9310436,0.096551724,-0.047904193,954,1050,834,786,NA,11.5031066,104.9310436,4
1_2_LE71260522016074_0_0,1204,0,1545,11.51802754,104.9263632,0.04347826,0.20944881,3072,2008,3318,2816,NA,11.51802754,104.9263632,3
1_2_LE71260522016074_0_1,1046,0,1229,11.5031066,104.9310436,0.20938468,0.015235972,1366,1325,1000,893,NA,11.5031066,104.9310436,4
1_2_LE71260522016074_0_2,890,0,1012,11.64526631,104.9078894,0.52393216,0.5760266,3550,955,2162,1109,NA,11.64526631,104.9078894,5
1_2_LE71260522016074_0_3,1441,0,1546,11.59833286,104.9175363,-0.024743512,0.1628688,2424,1745,2907,2547,NA,11.59833286,104.9175363,1
2_LC81260522016082_0_0,897,0,1523,11.51802754,104.9263632,-0.003441406,0.16592498,2751,1968,3134,2770,NA,11.51802754,104.9263632,3
2_LC81260522016082_0_1,157,2,360,11.5031066,104.9310436,0.37698412,-0.021156559,347,362,190,157,NA,11.5031066,104.9310436,4
2_LC81260522016082_0_2,235,2,463,11.64526631,104.9078894,0.65989846,0.52982455,1308,402,489,268,NA,11.64526631,104.9078894,5
2_LC81260522016082_0_3,967,4,1522,11.59833286,104.9175363,-0.088151656,0.13443395,2405,1835,3014,2870,NA,11.59833286,104.9175363,1
2_LC81260522016082_0_4,883,4,912,11.54489019,104.9390123,0.33277732,-0.056670602,799,895,543,400,NA,11.54489019,104.9390123,2
